sample,status,seconds,fasta,json,log,project,project_label,param_id,tf,t
SRR29679851,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679851/SRR29679851.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679851/SRR29679851.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679851/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679874,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679874/SRR29679874.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679874/SRR29679874.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679874/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679852,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679852/SRR29679852.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679852/SRR29679852.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679852/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679864,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679864/SRR29679864.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679864/SRR29679864.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679864/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692824,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692824/SRR29692824.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692824/SRR29692824.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692824/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692854,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692854/SRR29692854.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692854/SRR29692854.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692854/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692857,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692857/SRR29692857.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692857/SRR29692857.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692857/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679814,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679814/SRR29679814.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679814/SRR29679814.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679814/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692818,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692818/SRR29692818.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692818/SRR29692818.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692818/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692828,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692828/SRR29692828.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692828/SRR29692828.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692828/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692831,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692831/SRR29692831.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692831/SRR29692831.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692831/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679833,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679833/SRR29679833.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679833/SRR29679833.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679833/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692889,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692889/SRR29692889.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692889/SRR29692889.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692889/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692875,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692875/SRR29692875.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692875/SRR29692875.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692875/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692873,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692873/SRR29692873.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692873/SRR29692873.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692873/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692926,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692926/SRR29692926.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692926/SRR29692926.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692926/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692928,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692928/SRR29692928.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692928/SRR29692928.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692928/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692881,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692881/SRR29692881.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692881/SRR29692881.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692881/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692936,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692936/SRR29692936.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692936/SRR29692936.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692936/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692887,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692887/SRR29692887.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692887/SRR29692887.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692887/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692933,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692933/SRR29692933.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692933/SRR29692933.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692933/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692884,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692884/SRR29692884.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692884/SRR29692884.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692884/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692935,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692935/SRR29692935.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692935/SRR29692935.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692935/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692929,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692929/SRR29692929.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692929/SRR29692929.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692929/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692939,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692939/SRR29692939.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692939/SRR29692939.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692939/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692967,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692967/SRR29692967.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692967/SRR29692967.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692967/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692865,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692865/SRR29692865.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692865/SRR29692865.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692865/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692975,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692975/SRR29692975.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692975/SRR29692975.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692975/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692941,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692941/SRR29692941.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692941/SRR29692941.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692941/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692984,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692984/SRR29692984.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692984/SRR29692984.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692984/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692981,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692981/SRR29692981.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692981/SRR29692981.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692981/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692989,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692989/SRR29692989.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692989/SRR29692989.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692989/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692974,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692974/SRR29692974.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692974/SRR29692974.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692974/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692982,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692982/SRR29692982.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692982/SRR29692982.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692982/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692991,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692991/SRR29692991.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692991/SRR29692991.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692991/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692985,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692985/SRR29692985.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692985/SRR29692985.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692985/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692880,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692880/SRR29692880.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692880/SRR29692880.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692880/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692965,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692965/SRR29692965.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692965/SRR29692965.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692965/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29693057,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693057/SRR29693057.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693057/SRR29693057.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693057/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29693058,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693058/SRR29693058.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693058/SRR29693058.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693058/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692943,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692943/SRR29692943.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692943/SRR29692943.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692943/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692977,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692977/SRR29692977.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692977/SRR29692977.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692977/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29692998,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692998/SRR29692998.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692998/SRR29692998.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29692998/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29693060,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693060/SRR29693060.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693060/SRR29693060.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693060/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29693059,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693059/SRR29693059.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693059/SRR29693059.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29693059/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
